date,county,state,fips,cases,deaths
3/28/2020,Chenango,New York,36017,8,0
3/28/2020,Clinton,New York,36019,12,0
3/28/2020,Columbia,New York,36021,22,0
3/28/2020,Cortland,New York,36023,5,0
3/28/2020,Delaware,New York,36025,8,0
3/28/2020,Dutchess,New York,36027,262,2
3/28/2020,Erie,New York,36029,354,6
3/28/2020,Essex,New York,36031,4,0
3/28/2020,Franklin,New York,36033,4,0
3/28/2020,Fulton,New York,36035,1,0
3/28/2020,Genesee,New York,36037,7,0
3/28/2020,Greene,New York,36039,7,0
3/28/2020,Hamilton,New York,36041,2,0
3/28/2020,Herkimer,New York,36043,9,0
3/28/2020,Jefferson,New York,36045,6,0
3/28/2020,Livingston,New York,36051,5,0
3/28/2020,Madison,New York,36053,19,0
3/28/2020,Monroe,New York,36055,202,5
3/28/2020,Montgomery,New York,36057,5,0
3/28/2020,Nassau,New York,36059,5537,35
3/28/2020,New York City,New York,,30919,825
3/28/2020,Niagara,New York,36063,33,0
3/28/2020,Oneida,New York,36065,23,0
3/28/2020,Onondaga,New York,36067,129,0
3/28/2020,Ontario,New York,36069,16,0
3/28/2020,Orange,New York,36071,1101,3
3/28/2020,Orleans,New York,36073,3,0
3/28/2020,Oswego,New York,36075,7,0
3/28/2020,Otsego,New York,36077,7,0
3/28/2020,Putnam,New York,36079,131,0
3/28/2020,Rensselaer,New York,36083,38,0
3/28/2020,Rockland,New York,36087,1896,8
3/28/2020,Saratoga,New York,36091,96,0
3/28/2020,Schenectady,New York,36093,72,0
3/28/2020,Schoharie,New York,36095,5,0
3/28/2020,Schuyler,New York,36097,1,0
3/28/2020,St. Lawrence,New York,36089,8,0
3/28/2020,Steuben,New York,36101,13,0
3/28/2020,Suffolk,New York,36103,4138,37
3/28/2020,Sullivan,New York,36105,72,0
3/28/2020,Tioga,New York,36107,4,0
3/28/2020,Tompkins,New York,36109,45,0
3/28/2020,Ulster,New York,36111,128,0
3/28/2020,Warren,New York,36113,13,0
3/28/2020,Washington,New York,36115,6,0
3/28/2020,Wayne,New York,36117,12,0
3/28/2020,Westchester,New York,36119,7875,10
3/28/2020,Wyoming,New York,36121,7,0
3/29/2020,Albany,New York,36001,205,1
3/29/2020,Allegany,New York,36003,6,0
3/29/2020,Broome,New York,36007,29,3
3/29/2020,Cattaraugus,New York,36009,4,0
3/29/2020,Cayuga,New York,36011,2,0
3/29/2020,Chautauqua,New York,36013,5,0
3/29/2020,Chemung,New York,36015,15,0
3/29/2020,Chenango,New York,36017,15,0
3/29/2020,Clinton,New York,36019,13,0
3/29/2020,Columbia,New York,36021,23,1
3/29/2020,Cortland,New York,36023,6,0
3/29/2020,Delaware,New York,36025,8,0
3/29/2020,Dutchess,New York,36027,320,2
3/29/2020,Erie,New York,36029,380,6
3/29/2020,Essex,New York,36031,4,0
3/29/2020,Franklin,New York,36033,6,0
3/29/2020,Fulton,New York,36035,1,0
3/29/2020,Genesee,New York,36037,9,0
3/29/2020,Greene,New York,36039,7,0
3/29/2020,Hamilton,New York,36041,2,0
3/29/2020,Herkimer,New York,36043,10,0
3/29/2020,Jefferson,New York,36045,7,0
3/29/2020,Lewis,New York,36049,2,0
3/29/2020,Livingston,New York,36051,10,0
3/29/2020,Madison,New York,36053,24,0
3/29/2020,Monroe,New York,36055,219,6
3/29/2020,Montgomery,New York,36057,6,0
3/29/2020,Nassau,New York,36059,6445,39
3/29/2020,New York City,New York,,33983,991
3/29/2020,Niagara,New York,36063,38,0
3/29/2020,Oneida,New York,36065,26,0
3/29/2020,Onondaga,New York,36067,152,0
3/29/2020,Ontario,New York,36069,18,0
3/29/2020,Orange,New York,36071,1247,3
3/29/2020,Orleans,New York,36073,3,0
3/29/2020,Oswego,New York,36075,8,0
3/29/2020,Otsego,New York,36077,10,0
3/29/2020,Putnam,New York,36079,144,0
3/29/2020,Rensselaer,New York,36083,39,0
3/29/2020,Rockland,New York,36087,2209,8
3/29/2020,Saratoga,New York,36091,102,1
3/29/2020,Schenectady,New York,36093,76,0
3/29/2020,Schoharie,New York,36095,5,0
3/29/2020,Schuyler,New York,36097,1,0
3/29/2020,St. Lawrence,New York,36089,12,0
3/29/2020,Steuben,New York,36101,17,0
3/29/2020,Suffolk,New York,36103,5023,40
3/29/2020,Sullivan,New York,36105,88,0
3/29/2020,Tioga,New York,36107,4,0
3/29/2020,Tompkins,New York,36109,52,0
3/29/2020,Ulster,New York,36111,179,1
3/29/2020,Unknown,New York,,0,68
3/29/2020,Warren,New York,36113,18,0
3/29/2020,Washington,New York,36115,7,0
3/29/2020,Wayne,New York,36117,12,0
3/29/2020,Westchester,New York,36119,8519,10
3/29/2020,Wyoming,New York,36121,8,0
3/30/2020,Albany,New York,36001,217,1
3/30/2020,Allegany,New York,36003,7,0
3/30/2020,Broome,New York,36007,35,3
3/30/2020,Cattaraugus,New York,36009,6,0
3/30/2020,Cayuga,New York,36011,3,0
3/30/2020,Chautauqua,New York,36013,5,0
3/30/2020,Chemung,New York,36015,15,0
3/30/2020,Chenango,New York,36017,17,0
3/30/2020,Clinton,New York,36019,17,0
3/30/2020,Columbia,New York,36021,26,1
3/30/2020,Cortland,New York,36023,8,0
3/30/2020,Delaware,New York,36025,11,0
3/30/2020,Dutchess,New York,36027,392,3
3/30/2020,Erie,New York,36029,443,8
3/30/2020,Essex,New York,36031,5,0
3/30/2020,Franklin,New York,36033,6,0
3/30/2020,Fulton,New York,36035,1,0
3/30/2020,Genesee,New York,36037,9,0
3/30/2020,Greene,New York,36039,10,0
3/30/2020,Hamilton,New York,36041,2,0
3/30/2020,Herkimer,New York,36043,12,2
3/30/2020,Jefferson,New York,36045,11,0
3/30/2020,Lewis,New York,36049,2,0
3/30/2020,Livingston,New York,36051,12,0
3/30/2020,Madison,New York,36053,34,0
3/30/2020,Monroe,New York,36055,242,6
3/30/2020,Montgomery,New York,36057,6,0
3/30/2020,Nassau,New York,36059,7344,48
3/30/2020,New York City,New York,,38375,1202
3/30/2020,Niagara,New York,36063,41,0
3/30/2020,Oneida,New York,36065,34,0
3/30/2020,Onondaga,New York,36067,180,0
3/30/2020,Ontario,New York,36069,20,0
3/30/2020,Orange,New York,36071,1435,3
3/30/2020,Orleans,New York,36073,4,0
3/30/2020,Oswego,New York,36075,14,0
3/30/2020,Otsego,New York,36077,17,0
3/30/2020,Putnam,New York,36079,167,0
3/30/2020,Rensselaer,New York,36083,40,0
3/30/2020,Rockland,New York,36087,2511,8
3/30/2020,Saratoga,New York,36091,105,1
3/30/2020,Schenectady,New York,36093,80,0
3/30/2020,Schoharie,New York,36095,6,0
3/30/2020,Schuyler,New York,36097,2,0
3/30/2020,St. Lawrence,New York,36089,13,0
3/30/2020,Steuben,New York,36101,19,0
3/30/2020,Suffolk,New York,36103,5791,44
3/30/2020,Sullivan,New York,36105,101,0
3/30/2020,Tioga,New York,36107,4,0
3/30/2020,Tompkins,New York,36109,66,0
3/30/2020,Ulster,New York,36111,207,1
3/30/2020,Unknown,New York,,0,162
3/30/2020,Warren,New York,36113,18,0
3/30/2020,Washington,New York,36115,7,0
3/30/2020,Wayne,New York,36117,15,0
3/30/2020,Westchester,New York,36119,9326,19
3/30/2020,Wyoming,New York,36121,8,0
3/31/2020,Albany,New York,36001,226,1
3/31/2020,Allegany,New York,36003,7,0
3/31/2020,Broome,New York,36007,38,3
3/31/2020,Cattaraugus,New York,36009,6,0
3/31/2020,Cayuga,New York,36011,3,0
3/31/2020,Chautauqua,New York,36013,6,0
3/31/2020,Chemung,New York,36015,20,0
3/31/2020,Chenango,New York,36017,19,0
3/31/2020,Clinton,New York,36019,21,0
3/31/2020,Columbia,New York,36021,36,1
3/31/2020,Cortland,New York,36023,8,0
3/31/2020,Delaware,New York,36025,16,0
3/31/2020,Dutchess,New York,36027,484,4
3/31/2020,Erie,New York,36029,438,8
3/31/2020,Essex,New York,36031,5,0
3/31/2020,Franklin,New York,36033,9,0
3/31/2020,Fulton,New York,36035,1,0
3/31/2020,Genesee,New York,36037,10,0
3/31/2020,Greene,New York,36039,16,0
3/31/2020,Hamilton,New York,36041,2,0
3/31/2020,Herkimer,New York,36043,12,2
3/31/2020,Jefferson,New York,36045,12,0
3/31/2020,Lewis,New York,36049,2,0
3/31/2020,Livingston,New York,36051,13,0
3/31/2020,Madison,New York,36053,41,0
3/31/2020,Monroe,New York,36055,300,9
3/31/2020,Montgomery,New York,36057,7,0
3/31/2020,Nassau,New York,36059,8544,63
3/31/2020,New York City,New York,,43518,1475
3/31/2020,Niagara,New York,36063,42,0
3/31/2020,Oneida,New York,36065,40,0
3/31/2020,Onondaga,New York,36067,194,0
3/31/2020,Ontario,New York,36069,22,0
3/31/2020,Orange,New York,36071,1560,3
3/31/2020,Orleans,New York,36073,6,0
3/31/2020,Oswego,New York,36075,15,0
3/31/2020,Otsego,New York,36077,18,0
3/31/2020,Putnam,New York,36079,186,0
3/31/2020,Rensselaer,New York,36083,55,0
3/31/2020,Rockland,New York,36087,2863,8
3/31/2020,Saratoga,New York,36091,108,1
3/31/2020,Schenectady,New York,36093,85,0
3/31/2020,Schoharie,New York,36095,6,0
3/31/2020,Schuyler,New York,36097,2,0
3/31/2020,Seneca,New York,36099,2,0
3/31/2020,St. Lawrence,New York,36089,30,0
3/31/2020,Steuben,New York,36101,24,0
3/31/2020,Suffolk,New York,36103,6713,53
3/31/2020,Sullivan,New York,36105,109,1
3/31/2020,Tioga,New York,36107,7,0
3/31/2020,Tompkins,New York,36109,66,0
3/31/2020,Ulster,New York,36111,215,3
3/31/2020,Unknown,New York,,0,268
3/31/2020,Warren,New York,36113,18,0
3/31/2020,Washington,New York,36115,10,0
3/31/2020,Wayne,New York,36117,19,0
3/31/2020,Westchester,New York,36119,9967,25
3/31/2020,Wyoming,New York,36121,9,1
4/1/2020,Albany,New York,36001,240,2
4/1/2020,Allegany,New York,36003,10,1
4/1/2020,Broome,New York,36007,42,4
4/1/2020,Cattaraugus,New York,36009,7,0
4/1/2020,Cayuga,New York,36011,3,0
4/1/2020,Chautauqua,New York,36013,10,1
4/1/2020,Chemung,New York,36015,22,0
4/1/2020,Chenango,New York,36017,26,0
4/1/2020,Clinton,New York,36019,25,0
4/1/2020,Columbia,New York,36021,41,1
4/1/2020,Cortland,New York,36023,10,0
4/1/2020,Delaware,New York,36025,20,0
4/1/2020,Dutchess,New York,36027,547,5
4/1/2020,Erie,New York,36029,553,12
4/1/2020,Essex,New York,36031,6,0
4/1/2020,Franklin,New York,36033,9,0
4/1/2020,Fulton,New York,36035,2,0
4/1/2020,Genesee,New York,36037,13,1
4/1/2020,Greene,New York,36039,18,0
4/1/2020,Hamilton,New York,36041,2,0
4/1/2020,Herkimer,New York,36043,16,2
4/1/2020,Jefferson,New York,36045,12,0
4/1/2020,Lewis,New York,36049,2,0
4/1/2020,Livingston,New York,36051,14,0
4/1/2020,Madison,New York,36053,67,2
4/1/2020,Monroe,New York,36055,349,9
4/1/2020,Montgomery,New York,36057,7,0
4/1/2020,Nassau,New York,36059,9555,76
4/1/2020,New York City,New York,,47914,1848
4/1/2020,Niagara,New York,36063,46,0
4/1/2020,Oneida,New York,36065,50,1
4/1/2020,Onondaga,New York,36067,249,1
4/1/2020,Ontario,New York,36069,24,0
4/1/2020,Orange,New York,36071,1756,25
4/1/2020,Orleans,New York,36073,6,0
4/1/2020,Oswego,New York,36075,17,2
4/1/2020,Otsego,New York,36077,19,1
4/1/2020,Putnam,New York,36079,207,0
4/1/2020,Rensselaer,New York,36083,60,0
4/1/2020,Rockland,New York,36087,3321,29
4/1/2020,Saratoga,New York,36091,122,1
4/1/2020,Schenectady,New York,36093,93,0
4/1/2020,Schoharie,New York,36095,8,0
4/1/2020,Schuyler,New York,36097,2,0
4/1/2020,Seneca,New York,36099,2,0
4/1/2020,St. Lawrence,New York,36089,34,0
4/1/2020,Steuben,New York,36101,38,0
4/1/2020,Suffolk,New York,36103,7605,69
4/1/2020,Sullivan,New York,36105,121,4
4/1/2020,Tioga,New York,36107,7,0
4/1/2020,Tompkins,New York,36109,68,0
4/1/2020,Ulster,New York,36111,222,3
4/1/2020,Unknown,New York,,0,289
4/1/2020,Warren,New York,36113,18,0
4/1/2020,Washington,New York,36115,10,0
4/1/2020,Wayne,New York,36117,24,0
4/1/2020,Westchester,New York,36119,10683,25
4/1/2020,Wyoming,New York,36121,10,1
4/2/2020,Albany,New York,36001,253,2
4/2/2020,Allegany,New York,36003,12,1
4/2/2020,Broome,New York,36007,46,4
4/2/2020,Cattaraugus,New York,36009,8,0
4/2/2020,Cayuga,New York,36011,6,0
4/2/2020,Chautauqua,New York,36013,10,1
4/2/2020,Chemung,New York,36015,22,0
4/2/2020,Chenango,New York,36017,28,0
4/2/2020,Clinton,New York,36019,25,0
4/2/2020,Columbia,New York,36021,41,2
4/2/2020,Cortland,New York,36023,10,0
4/2/2020,Delaware,New York,36025,23,1
4/2/2020,Dutchess,New York,36027,667,9
4/2/2020,Erie,New York,36029,734,19
4/2/2020,Essex,New York,36031,6,0
4/2/2020,Franklin,New York,36033,9,0
4/2/2020,Fulton,New York,36035,6,0
4/2/2020,Genesee,New York,36037,17,1
4/2/2020,Greene,New York,36039,21,0
4/2/2020,Hamilton,New York,36041,2,0
4/2/2020,Herkimer,New York,36043,16,2
4/2/2020,Jefferson,New York,36045,15,0
4/2/2020,Lewis,New York,36049,3,0
4/2/2020,Livingston,New York,36051,18,1
4/2/2020,Madison,New York,36053,77,2
4/2/2020,Monroe,New York,36055,420,10
4/2/2020,Montgomery,New York,36057,8,0
4/2/2020,Nassau,New York,36059,10587,95
4/2/2020,New York City,New York,,52400,2152
4/2/2020,Niagara,New York,36063,91,0
4/2/2020,Oneida,New York,36065,68,1
4/2/2020,Onondaga,New York,36067,301,2
4/2/2020,Ontario,New York,36069,31,0
4/2/2020,Orange,New York,36071,2048,30
4/2/2020,Orleans,New York,36073,6,0
4/2/2020,Oswego,New York,36075,28,2
4/2/2020,Otsego,New York,36077,21,1
4/2/2020,Putnam,New York,36079,236,0
4/2/2020,Rensselaer,New York,36083,67,1
4/2/2020,Rockland,New York,36087,3751,42
4/2/2020,Saratoga,New York,36091,132,1
4/2/2020,Schenectady,New York,36093,101,5
4/2/2020,Schoharie,New York,36095,8,0
4/2/2020,Schuyler,New York,36097,3,0
4/2/2020,Seneca,New York,36099,5,0
4/2/2020,St. Lawrence,New York,36089,42,0
4/2/2020,Steuben,New York,36101,49,1
4/2/2020,Suffolk,New York,36103,8746,84
4/2/2020,Sullivan,New York,36105,156,5
4/2/2020,Tioga,New York,36107,8,0
4/2/2020,Tompkins,New York,36109,87,0
4/2/2020,Ulster,New York,36111,243,3
4/2/2020,Unknown,New York,,0,415
4/2/2020,Warren,New York,36113,19,0
4/2/2020,Washington,New York,36115,13,0
4/2/2020,Wayne,New York,36117,27,0
4/2/2020,Westchester,New York,36119,11566,67
4/2/2020,Wyoming,New York,36121,15,1
4/2/2020,Yates,New York,36123,2,0
4/3/2020,Albany,New York,36001,267,4
4/3/2020,Allegany,New York,36003,12,1
4/3/2020,Broome,New York,36007,46,4
4/3/2020,Cattaraugus,New York,36009,8,0
4/3/2020,Cayuga,New York,36011,6,0
4/3/2020,Chautauqua,New York,36013,10,1
4/3/2020,Chemung,New York,36015,22,0
4/3/2020,Chenango,New York,36017,28,0
4/3/2020,Clinton,New York,36019,25,0
4/3/2020,Columbia,New York,36021,41,2
4/3/2020,Cortland,New York,36023,10,0
4/3/2020,Delaware,New York,36025,23,1
4/3/2020,Dutchess,New York,36027,809,9
4/3/2020,Erie,New York,36029,802,22
4/3/2020,Essex,New York,36031,6,0
4/3/2020,Franklin,New York,36033,9,0
4/3/2020,Fulton,New York,36035,6,0
4/3/2020,Genesee,New York,36037,17,1
4/3/2020,Greene,New York,36039,21,0
4/3/2020,Hamilton,New York,36041,2,0
4/3/2020,Herkimer,New York,36043,16,2
4/3/2020,Jefferson,New York,36045,15,0
4/3/2020,Lewis,New York,36049,3,0
4/3/2020,Livingston,New York,36051,18,1
4/3/2020,Madison,New York,36053,77,2
4/3/2020,Monroe,New York,36055,464,14
4/3/2020,Montgomery,New York,36057,8,0
4/3/2020,Nassau,New York,36059,12024,138
4/3/2020,New York City,New York,,57941,2648
4/3/2020,Niagara,New York,36063,91,0
4/3/2020,Oneida,New York,36065,68,1
4/3/2020,Onondaga,New York,36067,301,2
4/3/2020,Ontario,New York,36069,31,0
4/3/2020,Orange,New York,36071,2397,30
4/3/2020,Orleans,New York,36073,6,0
4/3/2020,Oswego,New York,36075,28,2
4/3/2020,Otsego,New York,36077,21,1
4/3/2020,Putnam,New York,36079,236,0
4/3/2020,Rensselaer,New York,36083,71,1
4/3/2020,Rockland,New York,36087,4289,42
4/3/2020,Saratoga,New York,36091,132,1
4/3/2020,Schenectady,New York,36093,101,5
4/3/2020,Schoharie,New York,36095,8,0
4/3/2020,Schuyler,New York,36097,3,0
4/3/2020,Seneca,New York,36099,5,0
4/3/2020,St. Lawrence,New York,36089,42,0
4/3/2020,Steuben,New York,36101,49,1
4/3/2020,Suffolk,New York,36103,10154,96
4/3/2020,Sullivan,New York,36105,156,5
4/3/2020,Tioga,New York,36107,8,0
4/3/2020,Tompkins,New York,36109,87,0
4/3/2020,Ulster,New York,36111,243,3
4/3/2020,Unknown,New York,,0,608
4/3/2020,Warren,New York,36113,19,0
4/3/2020,Washington,New York,36115,13,0
4/3/2020,Wayne,New York,36117,27,0
4/3/2020,Westchester,New York,36119,12350,67
4/3/2020,Wyoming,New York,36121,15,1
4/3/2020,Yates,New York,36123,2,0
4/4/2020,Albany,New York,36001,293,6
4/4/2020,Allegany,New York,36003,16,1
4/4/2020,Broome,New York,36007,65,4
4/4/2020,Cattaraugus,New York,36009,8,0
4/4/2020,Cayuga,New York,36011,8,0
4/4/2020,Chautauqua,New York,36013,12,0
4/4/2020,Chemung,New York,36015,36,0
4/4/2020,Chenango,New York,36017,39,0
4/4/2020,Clinton,New York,36019,31,0
4/4/2020,Columbia,New York,36021,61,3
4/4/2020,Cortland,New York,36023,14,0
4/4/2020,Delaware,New York,36025,30,1
4/4/2020,Dutchess,New York,36027,938,11
4/4/2020,Erie,New York,36029,945,26
4/4/2020,Essex,New York,36031,7,0
4/4/2020,Franklin,New York,36033,10,0
4/4/2020,Fulton,New York,36035,9,0
4/4/2020,Genesee,New York,36037,21,1
4/4/2020,Greene,New York,36039,27,0
4/4/2020,Hamilton,New York,36041,2,0
4/4/2020,Herkimer,New York,36043,22,3
4/4/2020,Jefferson,New York,36045,20,0
4/4/2020,Lewis,New York,36049,5,0
4/4/2020,Livingston,New York,36051,18,1
4/4/2020,Madison,New York,36053,77,2
4/4/2020,Monroe,New York,36055,512,17
4/4/2020,Montgomery,New York,36057,13,1
4/4/2020,Nassau,New York,36059,13346,396
4/4/2020,New York City,New York,,64274,3221
4/4/2020,Niagara,New York,36063,103,0
4/4/2020,Oneida,New York,36065,80,2
4/4/2020,Onondaga,New York,36067,349,4
4/4/2020,Ontario,New York,36069,35,0
4/4/2020,Orange,New York,36071,2741,51
4/4/2020,Orleans,New York,36073,10,0
4/4/2020,Oswego,New York,36075,30,2
4/4/2020,Otsego,New York,36077,26,2
4/4/2020,Putnam,New York,36079,283,9
4/4/2020,Rensselaer,New York,36083,73,1
4/4/2020,Rockland,New York,36087,4872,69
4/4/2020,Saratoga,New York,36091,141,1
4/4/2020,Schenectady,New York,36093,117,6
4/4/2020,Schoharie,New York,36095,11,0
4/4/2020,Schuyler,New York,36097,4,0
4/4/2020,Seneca,New York,36099,6,0
4/4/2020,St. Lawrence,New York,36089,58,0
4/4/2020,Steuben,New York,36101,64,1
4/4/2020,Suffolk,New York,36103,12328,175
4/4/2020,Sullivan,New York,36105,193,5
4/4/2020,Tioga,New York,36107,8,0
4/4/2020,Tompkins,New York,36109,87,0
4/4/2020,Ulster,New York,36111,318,4
4/4/2020,Unknown,New York,,0,309
4/4/2020,Warren,New York,36113,20,1
4/4/2020,Washington,New York,36115,17,1
4/4/2020,Wayne,New York,36117,30,0
4/4/2020,Westchester,New York,36119,13080,197
4/4/2020,Wyoming,New York,36121,18,1
4/4/2020,Yates,New York,36123,2,0
4/5/2020,Albany,New York,36001,305,8
4/5/2020,Allegany,New York,36003,16,1
4/5/2020,Broome,New York,36007,71,4
4/5/2020,Cattaraugus,New York,36009,10,0
4/5/2020,Cayuga,New York,36011,8,0
4/5/2020,Chautauqua,New York,36013,12,0
4/5/2020,Chemung,New York,36015,38,0
4/5/2020,Chenango,New York,36017,43,0
4/5/2020,Clinton,New York,36019,33,0
4/5/2020,Columbia,New York,36021,61,3
4/5/2020,Cortland,New York,36023,14,0
4/5/2020,Delaware,New York,36025,30,1
4/5/2020,Dutchess,New York,36027,1077,11
4/5/2020,Erie,New York,36029,1059,27
4/5/2020,Essex,New York,36031,7,0
4/5/2020,Franklin,New York,36033,10,0
4/5/2020,Fulton,New York,36035,9,0
4/5/2020,Genesee,New York,36037,22,1
4/5/2020,Greene,New York,36039,27,0
4/5/2020,Hamilton,New York,36041,2,0
4/5/2020,Herkimer,New York,36043,22,3
4/5/2020,Jefferson,New York,36045,26,0
4/5/2020,Lewis,New York,36049,8,0
4/5/2020,Livingston,New York,36051,19,1
4/5/2020,Madison,New York,36053,89,2
4/5/2020,Monroe,New York,36055,548,19
4/5/2020,Montgomery,New York,36057,15,1
4/5/2020,Nassau,New York,36059,14398,396
4/5/2020,New York City,New York,,68726,3646
4/5/2020,Niagara,New York,36063,116,0
4/5/2020,Oneida,New York,36065,87,2
4/5/2020,Onondaga,New York,36067,349,4
4/5/2020,Ontario,New York,36069,35,0
4/5/2020,Orange,New York,36071,3102,51
4/5/2020,Orleans,New York,36073,11,0
4/5/2020,Oswego,New York,36075,30,2
4/5/2020,Otsego,New York,36077,29,2
4/5/2020,Putnam,New York,36079,314,9
4/5/2020,Rensselaer,New York,36083,74,1
4/5/2020,Rockland,New York,36087,5362,69
4/5/2020,Saratoga,New York,36091,148,1
4/5/2020,Schenectady,New York,36093,128,7
4/5/2020,Schoharie,New York,36095,11,0
4/5/2020,Schuyler,New York,36097,4,0
4/5/2020,Seneca,New York,36099,9,0
4/5/2020,St. Lawrence,New York,36089,58,0
4/5/2020,Steuben,New York,36101,64,1
4/5/2020,Suffolk,New York,36103,12933,175
4/5/2020,Sullivan,New York,36105,234,5
4/5/2020,Tioga,New York,36107,8,0
4/5/2020,Tompkins,New York,36109,95,0
4/5/2020,Ulster,New York,36111,358,4
4/5/2020,Unknown,New York,,0,678
4/5/2020,Warren,New York,36113,25,1
4/5/2020,Washington,New York,36115,18,1
4/5/2020,Wayne,New York,36117,32,0
4/5/2020,Westchester,New York,36119,13722,197
4/5/2020,Wyoming,New York,36121,22,1
4/5/2020,Yates,New York,36123,2,0
4/6/2020,Albany,New York,36001,319,9
4/6/2020,Allegany,New York,36003,17,1
4/6/2020,Broome,New York,36007,76,5
4/6/2020,Cattaraugus,New York,36009,15,0
4/6/2020,Cayuga,New York,36011,11,1
4/6/2020,Chautauqua,New York,36013,15,0
4/6/2020,Chemung,New York,36015,47,0
4/6/2020,Chenango,New York,36017,46,0
4/6/2020,Clinton,New York,36019,36,0
4/6/2020,Columbia,New York,36021,70,3
4/6/2020,Cortland,New York,36023,15,0
4/6/2020,Delaware,New York,36025,32,1
4/6/2020,Dutchess,New York,36027,1189,12
4/6/2020,Erie,New York,36029,1163,30
4/6/2020,Essex,New York,36031,7,0
4/6/2020,Franklin,New York,36033,10,0
4/6/2020,Fulton,New York,36035,9,0
4/6/2020,Genesee,New York,36037,23,1
4/6/2020,Greene,New York,36039,27,0
4/6/2020,Hamilton,New York,36041,2,0
4/6/2020,Herkimer,New York,36043,25,3
4/6/2020,Jefferson,New York,36045,33,0
4/6/2020,Lewis,New York,36049,8,0
4/6/2020,Livingston,New York,36051,26,1
4/6/2020,Madison,New York,36053,92,2
4/6/2020,Monroe,New York,36055,574,23
4/6/2020,Montgomery,New York,36057,15,1
4/6/2020,Nassau,New York,36059,15616,535
4/6/2020,New York City,New York,,73553,4857
4/6/2020,Niagara,New York,36063,130,0
4/6/2020,Oneida,New York,36065,100,2
4/6/2020,Onondaga,New York,36067,377,6
4/6/2020,Ontario,New York,36069,39,0
4/6/2020,Orange,New York,36071,3397,47
4/6/2020,Orleans,New York,36073,13,0
4/6/2020,Oswego,New York,36075,33,2
